movie_id,title,tagline
40807,50/50,"inspir true stori , comedi center 27-year-old guy learn cancer diagnosi , subsequ struggl beat disease.comedi dramajoseph gordon-levitt seth rogen anna kendrickj n h n l e v n e"
385736,Kicks,"hard-earn kick get snatch local hood , fifteen-year old brandon two best friend go ill-advis mission across bay area retriev stolen sneakers.adventuremahershala ali kofi siribo christoph meyerj u n p p n g"
668,On Her Majesty's Secret Service,"jame bond track archnemesi ernst blofeld mountaintop retreat 's train armi beauti lethal women . along way , bond fall italian contessa traci draco -- marri order get closer blofeld . meanwhil , locat blofeld alp embark classic ski chase.adventur action thrillergeorg lazenbi diana rigg telli savalasp e e r r . h u n"
13751,Akeelah and the Bee,"eleven year-old akeelah anderson 's life easi : father dead , mom ignor , brother run local gangbang . 's smart , environ threaten strangl aspir . respond threat school 's princip , akeelah particip spell bee avoid detent mani absenc . much surpris embarrass , win . princip ask seek coach english professor name dr. larabe prestigi region bee . possibl make way scripp nation spell bee loom , akeelah could provid commun someon ralli around proud -- overcom insecur distract home life . also must get past dr. larabe 's demon , field experienc privileg fellow spellers.dramakek palmer laurenc fishburn angela bassettd u g c h n"
14536,New in Town,"luci hill ambiti up-and-com execut live miami . love shoe , love car love climb corpor ladder . offer temporari assign – middl nowher – restructur manufactur plant , jump opportun , know big promot close hand . begin straight-forward assign becom life-chang experi luci discov greater mean life , unexpectedli , man dreams.comedyrené zellweg harri connick jr. j.k. simmonsj n e l e r"
22821,The Boondock Saints II: All Saints Day,"skill frame unknown enemi murder priest , want vigilant macmanu brother murphi connor must come hide sheep farm ireland fight justic boston.act thriller crimesean patrick flaneri norman reedu billi connollyt r u f f"
37735,Easy A,"littl white lie lose virgin get , clean cut high school girl see life parallel hester prynn 's `` scarlet letter , '' current studi school - decid use rumor mill advanc social financi standing.comedyemma stone stanley tucci amanda bynesw l l g l u c k"
51588,Prom,"“ prom , ” everi coupl stori two exactli alik . big danc approach nova prescott , ’ battl will find drawn guy get way perfect prom . fellow senior mei tyler harbor secret , other face insecur anticip surround one high school ’ semin events.comedyaime teegarden thoma mcdonel nichola braunj e n u b u"
43923,It's Kind of a Funny Story,clinic depress teenag get new start check adult psychiatr ward.comedi dramakeir gilchrist emma robert zach galifianakisr n f l e c k
26963,The Secret of Kells,"adventur await 12 year old brendan must fight vike serpent god find crystal complet legendari book kell . order finish brother aiden 's book , brendan must overcom deepest fear secret quest take beyond abbey wall enchant forest danger mythic creatur hide . brendan succeed quest ? anim famili fantasyevan mcguir christen mooney brendan gleesont r e"
7870,Down in the Valley,"trip beach , teenag girl name tobe meet charismat stranger name harlan , dress like cowboy claim former ranch hand . pair feel instant attract begin relationship , father , lawman , suspici lover.drama romanceedward norton evan rachel wood david mors v j c b n"
10288,Fido,"timmi robinson 's best friend whole wide world six-foot tall rot zombi name fido . fido eat next-door neighbor , mom dad hit roof , timmi go end earth keep fido part famili . boy-and-his-dog movi grown up , `` fido '' rip heart out.rom comedi drama horrorbilli connolli carrie-ann moss dylan bakera n r e w c u r r e"
44147,Wild Target,"victor maynard middle-ag , solitari assassin , live pleas formid mother , despit peerless reput lethal effici . profession routin interrupt find drawn one intend victim , rose . spare life , unexpectedli acquir process young apprentic , toni . believ victor privat detect , two new companion tag along , attempt thwart murder attent unhappi clientact comedybil nighi emili blunt rupert grintj n h n l n n"
149,Akira,"childhood friend tetsuo kaneda pull post-apocalypt underworld neo-tokyo forc fight surviv . kaneda bike gang leader , tetsuo member tough motorcycl crew becom involv covert govern project call akira . bloodi battl ensu kaneda set save friend.scienc fiction animationmitsuo iwata nozomu sasaki mami koyamak u h r ō"
1544,Imagine Me & You,"wed ceremoni , rachel notic luce audienc feel instantli drawn . two women becom close friend , rachel learn luce lesbian , realiz despit happi marriag heck , fall luce . question sexual orient , rachel must decid stabl relationship heck exhilar new romanc luce.drama comedi romancepip perabo lena headey matthew goodeo l p r k e r"
302,Swimming Pool,"middl amus thriller relationship two differ type femal , one well know british author sex-craz french teen . two get relationship troubl live togeth film psycholog imageri erot explor femal body.thril crimecharlott rampl ludivin sagnier charl dancef r n ç z n"
24684,An Education,"coming-of-ag stori teenag girl 1960 suburban london , life chang arriv playboy nearli twice age.drama romancecarey mulligan olivia william peter sarsgaardl n e c h e r f g"
36046,The Work and the Glory,"benjamin steed mari ann steed reloc famili upstat new york earli 1800 's , unwittingli settl town divid along religi line . new hire help turn center uproar , member steed famili must come term belief face heavi persecut . togeth struggl weather rage controversi surround young man name joseph smith.drama romancesam hen brenda strong eric johnsonr u e l l h l"
12569,Extract,"owner factori produc flavor extract , joel reynold seem , realli n't . 's miss sexual attent wife , suzi . joel hatch convolut plan get suzi cheat , therebi clear way joel affair cindi , employe . joel n't know cindi sociopath con artist , freak workplac accid clear way ruin joel forever.comedyjason bateman mila kuni kristen wiigm k e j u g e"
73873,Albert Nobbs,"albert nobb struggl surviv late 19th centuri ireland , women n't encourag independ . pose man , work butler dublin 's posh hotel , albert meet handsom painter look escap lie living.dramaglenn close mia wasikowska aaron taylor-johnsonr r g g r c í"
45650,The Hole,"move new neighbourhood , brother dane & amp ; luca neighbour juli discov bottomless hole basement home . find hole expos , evil unleash . strang shadow lurk around everi corner nightmar come life , forc come face face darkest fear put end mysteri hole.thril adventur fantasychri massoglia haley bennett nathan gamblej e n e"
7735,The Wave,school teacher discuss type govern class . student find bore repeatedli go nation social believ dictatorship establish modern germani . start experi show easili mass becom manipulated.drama thrillerjürgen vogel frederick lau max riemeltd e n n g n e l
301365,The Neon Demon,"aspir model jess move lo angel , youth vital devour group beauty-obsess women take mean necessari get has.thril horrorel fan karl glusman jena malonen c l w n n g r e f n"
7326,Juno,"young girl name juno get pregnant tri stand , soon learn lesson grown up.comedi drama romanceellen page michael cera jennif garnerj n r e n"
681,Diamonds Are Forever,diamond stolen sold intern market . jame bond infiltr smuggl mission find ’ guilti . mission take la vega bond meet archenemi blofeld.adventur action thrillersean conneri jill st. john charl grayg u h l n
238,The Godfather,"span year 1945 1955 , chronicl fiction italian-american corleon crime famili . organ crime famili patriarch , vito corleon bare surviv attempt life , youngest son , michael step take care would-b killer , launch campaign bloodi revenge.drama crimemarlon brando al pacino jame caanf r n c f r c p p l"
19913,(500) Days of Summer,"tom ( joseph gordon-levitt ) , greeting-card writer hopeless romant , caught complet off-guard girlfriend , summer ( zooey deschanel ) , suddenli dump . reflect 500 day togeth tri figur love affair went sour , , tom rediscov true passion life.comedi drama romancejoseph gordon-levitt zooey deschanel chloë grace moretzm r c w e b b"
77930,Magic Mike,"mike , experienc stripper , take younger perform call kid wing school art parti , pick women , make easi money.drama comedychan tatum matthew mcconaughey alex pettyf e v e n e r b e r g h"
253,Live and Let Die,jame bond must investig mysteri murder case british agent new orlean . soon find gangster boss name mr. big.adventur action thrillerrog moor yaphet kotto jane seymourg u h l n
17908,My Dog Skip,"shi boy unabl make friend yazoo citi , mississippi 1942 , parent give terrier puppi ninth birthday . dog , name skip , becom well known love throughout commun enrich life boy , willi , grow manhood . base best-sel mississippi memoir late willi morris.comedi drama familyfranki muniz dian lane kevin baconj r u e l l"
8390,"Definitely, Maybe","decid tell daughter stori met mother , discov second look past might also give second chanc future.comedi romanceryan reynold abigail breslin elizabeth banksa b r k"
57119,Jumping the Broom,two differ famili converg martha 's vineyard one weekend wedding.comedypaula patton juli bowen meagan good l k l
3291,"Good Night, and Good Luck.","stori journalist , edward r murrow 's stand senat mccarthi 's anti-communist witch-hunt earli 1950s.drama historydavid strathairn jeff daniel alex borst e r g e c l n e"
398,Capote,"biopic writer , truman capot assign new yorker write non-fict book , 'in cold blood'.crim dramaphilip seymour hoffman alli mickelson craig archibaldb e n n e l l e r"
